Attaching to ozones3-haproxy_om_1, ozones3-haproxy_datanode_1, ozones3-haproxy_s3g1_1, ozones3-haproxy_s3g_1, ozones3-haproxy_datanode_2, ozones3-haproxy_datanode_3, ozones3-haproxy_scm_1, ozones3-haproxy_s3g3_1, ozones3-haproxy_s3g2_1
om_1        | No '-XX:...' jvm parameters are set. Adding safer GC settings '-XX:ParallelGCThreads=8 -XX:+UseConcMarkSweepGC -XX:CMSInitiatingOccupancyFraction=70 -XX:+CMSParallelRemarkEnabled' to the OZONE_OPTS
scm_1       | 2021-05-31 09:31:16,127 [EventQueue-PipelineReportForPipelineReportHandler] INFO pipeline.PipelineManagerV2Impl: Pipeline Pipeline[ Id: dd295746-1cc5-4960-bec9-6f68b53f2586, Nodes: d7f9695a-0d28-4334-8c21-b92db3761fb1{ip: 172.24.0.8, host: ozones3-haproxy_datanode_2.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}, ReplicationConfig: RATIS/ONE, State:ALLOCATED, leaderId:d7f9695a-0d28-4334-8c21-b92db3761fb1, CreationTimestamp2021-05-31T09:31:13.022Z] moved to OPEN state
scm_1       | 2021-05-31 09:31:16,143 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: SCM in safe mode. Healthy pipelines reported count is 0, required healthy pipeline reported count is 1
scm_1       | 2021-05-31 09:31:16,127 [EventQueue-PipelineReportForOneReplicaPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: AtleastOneDatanodeReportedRule rule is successfully validated
scm_1       | 2021-05-31 09:31:16,227 [EventQueue-PipelineReportForOneReplicaPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: AtleastOneDatanodeReportedRule rule is successfully validated
scm_1       | 2021-05-31 09:31:16,228 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: SCM in safe mode. Healthy pipelines reported count is 0, required healthy pipeline reported count is 1
scm_1       | 2021-05-31 09:31:16,748 [EventQueue-PipelineReportForPipelineReportHandler] INFO pipeline.PipelineManagerV2Impl: Pipeline Pipeline[ Id: f50da733-e5b8-45a0-b044-641e4a57ed41, Nodes: 097093c8-cde7-4b6b-810e-afab397b3262{ip: 172.24.0.5, host: ozones3-haproxy_datanode_3.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}, ReplicationConfig: RATIS/ONE, State:ALLOCATED, leaderId:097093c8-cde7-4b6b-810e-afab397b3262, CreationTimestamp2021-05-31T09:31:13.413Z] moved to OPEN state
scm_1       | 2021-05-31 09:31:16,749 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: SCM in safe mode. Healthy pipelines reported count is 0, required healthy pipeline reported count is 1
scm_1       | 2021-05-31 09:31:16,748 [EventQueue-PipelineReportForOneReplicaPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: AtleastOneDatanodeReportedRule rule is successfully validated
scm_1       | 2021-05-31 09:31:16,829 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: SCM in safe mode. Healthy pipelines reported count is 0, required healthy pipeline reported count is 1
scm_1       | 2021-05-31 09:31:16,829 [EventQueue-PipelineReportForOneReplicaPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: AtleastOneDatanodeReportedRule rule is successfully validated
scm_1       | 2021-05-31 09:31:17,476 [EventQueue-PipelineReportForOneReplicaPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: AtleastOneDatanodeReportedRule rule is successfully validated
scm_1       | 2021-05-31 09:31:17,476 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: SCM in safe mode. Healthy pipelines reported count is 0, required healthy pipeline reported count is 1
scm_1       | 2021-05-31 09:31:19,572 [EventQueue-PipelineReportForOneReplicaPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: AtleastOneDatanodeReportedRule rule is successfully validated
scm_1       | 2021-05-31 09:31:19,573 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: SCM in safe mode. Healthy pipelines reported count is 0, required healthy pipeline reported count is 1
scm_1       | 2021-05-31 09:31:19,690 [EventQueue-PipelineReportForOneReplicaPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: AtleastOneDatanodeReportedRule rule is successfully validated
scm_1       | 2021-05-31 09:31:19,706 [EventQueue-PipelineReportForOneReplicaPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: AtleastOneDatanodeReportedRule rule is successfully validated
scm_1       | 2021-05-31 09:31:19,692 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: SCM in safe mode. Healthy pipelines reported count is 0, required healthy pipeline reported count is 1
scm_1       | 2021-05-31 09:31:19,706 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: SCM in safe mode. Healthy pipelines reported count is 0, required healthy pipeline reported count is 1
scm_1       | 2021-05-31 09:31:21,270 [EventQueue-PipelineReportForOneReplicaPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: AtleastOneDatanodeReportedRule rule is successfully validated
scm_1       | 2021-05-31 09:31:21,270 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: SCM in safe mode. Healthy pipelines reported count is 0, required healthy pipeline reported count is 1
scm_1       | 2021-05-31 09:31:21,755 [EventQueue-PipelineReportForOneReplicaPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: AtleastOneDatanodeReportedRule rule is successfully validated
scm_1       | 2021-05-31 09:31:21,756 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: SCM in safe mode. Healthy pipelines reported count is 0, required healthy pipeline reported count is 1
scm_1       | 2021-05-31 09:31:22,460 [EventQueue-PipelineReportForOneReplicaPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: AtleastOneDatanodeReportedRule rule is successfully validated
scm_1       | 2021-05-31 09:31:22,461 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: SCM in safe mode. Healthy pipelines reported count is 0, required healthy pipeline reported count is 1
scm_1       | 2021-05-31 09:31:36,934 [EventQueue-PipelineReportForPipelineReportHandler] INFO pipeline.PipelineManagerV2Impl: Pipeline Pipeline[ Id: b0f3dc46-82b9-41ca-909c-ec3c28fd61d7, Nodes: 097093c8-cde7-4b6b-810e-afab397b3262{ip: 172.24.0.5, host: ozones3-haproxy_datanode_3.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}d7f9695a-0d28-4334-8c21-b92db3761fb1{ip: 172.24.0.8, host: ozones3-haproxy_datanode_2.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d{ip: 172.24.0.10, host: ozones3-haproxy_datanode_1.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}, ReplicationConfig: RATIS/THREE, State:ALLOCATED, leaderId:d7f9695a-0d28-4334-8c21-b92db3761fb1, CreationTimestamp2021-05-31T09:31:13.438Z] moved to OPEN state
scm_1       | 2021-05-31 09:31:36,935 [EventQueue-PipelineReportForOneReplicaPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: AtleastOneDatanodeReportedRule rule is successfully validated
scm_1       | 2021-05-31 09:31:36,935 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: SCM in safe mode. Healthy pipelines reported count is 0, required healthy pipeline reported count is 1
scm_1       | 2021-05-31 09:31:36,938 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: SCM in safe mode. Healthy pipelines reported count is 1, required healthy pipeline reported count is 1
scm_1       | 2021-05-31 09:31:36,938 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: HealthyPipelineSafeModeRule rule is successfully validated
scm_1       | 2021-05-31 09:31:36,938 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: ScmSafeModeManager, all rules are successfully validated
scm_1       | 2021-05-31 09:31:36,938 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] INFO safemode.SCMSafeModeManager: SCM exiting safe mode.
scm_1       | 2021-05-31 09:31:36,939 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] WARN events.EventQueue: No event handler registered for event TypedEvent{payloadType=SafeModeStatus, name='Safe mode status'}
scm_1       | 2021-05-31 09:31:36,939 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] INFO ha.SCMContext: Update SafeModeStatus from SafeModeStatus{safeModeStatus=true, preCheckPassed=true} to SafeModeStatus{safeModeStatus=false, preCheckPassed=true}.
scm_1       | 2021-05-31 09:31:36,939 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] INFO pipeline.BackgroundPipelineCreator: Service BackgroundPipelineCreator transitions to RUNNING.
scm_1       | 2021-05-31 09:31:36,939 [EventQueue-OpenPipelineForHealthyPipelineSafeModeRule] INFO container.ReplicationManager: Service ReplicationManager transitions to RUNNING.
scm_1       | 2021-05-31 09:31:40,240 [EventQueue-PipelineReportForPipelineReportHandler] INFO pipeline.PipelineManagerV2Impl: Pipeline Pipeline[ Id: 051f7637-2907-4c0a-b60c-58a63aa440a0, Nodes: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d{ip: 172.24.0.10, host: ozones3-haproxy_datanode_1.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}d7f9695a-0d28-4334-8c21-b92db3761fb1{ip: 172.24.0.8, host: ozones3-haproxy_datanode_2.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}097093c8-cde7-4b6b-810e-afab397b3262{ip: 172.24.0.5, host: ozones3-haproxy_datanode_3.ozones3-haproxy_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: null, persistedOpState: IN_SERVICE, persistedOpStateExpiryEpochSec: 0}, ReplicationConfig: RATIS/THREE, State:ALLOCATED, leaderId:097093c8-cde7-4b6b-810e-afab397b3262, CreationTimestamp2021-05-31T09:31:13.447Z] moved to OPEN state
scm_1       | 2021-05-31 09:31:44,551 [IPC Server handler 0 on default port 9863] INFO ha.SequenceIdGenerator: Allocate a batch for containerId, change lastId from 0 to 1000.
scm_1       | 2021-05-31 09:31:44,580 [IPC Server handler 0 on default port 9863] WARN ha.SequenceIdGenerator: Failed to allocate a batch for localId, expected lastId is 0, actual lastId is 107544261427200000.
scm_1       | 2021-05-31 09:31:44,580 [IPC Server handler 0 on default port 9863] INFO ha.SequenceIdGenerator: Allocate a batch for localId, change lastId from 107544261427200000 to 107544261427201000.
datanode_3  | 2021-05-31 09:31:29,932 [grpc-default-executor-1] INFO impl.RoleInfo: 097093c8-cde7-4b6b-810e-afab397b3262: shutdown 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0-FollowerState
datanode_3  | 2021-05-31 09:31:29,932 [097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0-FollowerState] INFO impl.FollowerState: 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0-FollowerState was interrupted: {}
datanode_3  | java.lang.InterruptedException: sleep interrupted
datanode_3  | 	at java.base/java.lang.Thread.sleep(Native Method)
datanode_3  | 	at java.base/java.lang.Thread.sleep(Thread.java:339)
datanode_3  | 	at java.base/java.util.concurrent.TimeUnit.sleep(TimeUnit.java:446)
datanode_3  | 	at org.apache.ratis.util.TimeDuration.sleep(TimeDuration.java:324)
datanode_3  | 	at org.apache.ratis.util.TimeDuration.sleep(TimeDuration.java:309)
datanode_3  | 	at org.apache.ratis.server.impl.FollowerState.run(FollowerState.java:118)
datanode_3  | 2021-05-31 09:31:29,932 [grpc-default-executor-1] INFO impl.RoleInfo: 097093c8-cde7-4b6b-810e-afab397b3262: start 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0-FollowerState
datanode_3  | 2021-05-31 09:31:29,948 [grpc-default-executor-1] INFO server.RaftServer$Division: 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0 replies to ELECTION vote request: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d<-097093c8-cde7-4b6b-810e-afab397b3262#0:FAIL-t2. Peer's state: 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0:t2, leader=null, voted=null, raftlog=097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d|rpc:172.24.0.10:9856|admin:172.24.0.10:9857|client:172.24.0.10:9858|priority:0, d7f9695a-0d28-4334-8c21-b92db3761fb1|rpc:172.24.0.8:9856|admin:172.24.0.8:9857|client:172.24.0.8:9858|priority:0, 097093c8-cde7-4b6b-810e-afab397b3262|rpc:172.24.0.5:9856|admin:172.24.0.5:9857|client:172.24.0.5:9858|priority:1], old=null
datanode_3  | 2021-05-31 09:31:31,828 [grpc-default-executor-1] INFO server.RaftServer$Division: 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7: receive requestVote(ELECTION, e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d, group-EC3C28FD61D7, 3, (t:0, i:0))
datanode_3  | 2021-05-31 09:31:31,829 [grpc-default-executor-1] INFO impl.VoteContext: 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7-FOLLOWER: accept ELECTION from e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d: our priority 0 <= candidate's priority 0
datanode_3  | 2021-05-31 09:31:31,829 [grpc-default-executor-1] INFO server.RaftServer$Division: 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7: changes role from  FOLLOWER to FOLLOWER at term 3 for candidate:e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d
datanode_3  | 2021-05-31 09:31:31,829 [grpc-default-executor-1] INFO impl.RoleInfo: 097093c8-cde7-4b6b-810e-afab397b3262: shutdown 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7-FollowerState
datanode_3  | 2021-05-31 09:31:31,829 [097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7-FollowerState] INFO impl.FollowerState: 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7-FollowerState was interrupted: {}
datanode_3  | java.lang.InterruptedException: sleep interrupted
datanode_3  | 	at java.base/java.lang.Thread.sleep(Native Method)
datanode_3  | 	at java.base/java.lang.Thread.sleep(Thread.java:339)
datanode_3  | 	at java.base/java.util.concurrent.TimeUnit.sleep(TimeUnit.java:446)
datanode_3  | 	at org.apache.ratis.util.TimeDuration.sleep(TimeDuration.java:324)
datanode_3  | 	at org.apache.ratis.util.TimeDuration.sleep(TimeDuration.java:309)
datanode_3  | 	at org.apache.ratis.server.impl.FollowerState.run(FollowerState.java:118)
datanode_3  | 2021-05-31 09:31:31,830 [grpc-default-executor-1] INFO impl.RoleInfo: 097093c8-cde7-4b6b-810e-afab397b3262: start 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7-FollowerState
datanode_3  | 2021-05-31 09:31:31,833 [grpc-default-executor-1] INFO server.RaftServer$Division: 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7 replies to ELECTION vote request: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d<-097093c8-cde7-4b6b-810e-afab397b3262#0:OK-t3. Peer's state: 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7:t3, leader=null, voted=e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d, raftlog=097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d|rpc:172.24.0.10:9856|admin:172.24.0.10:9857|client:172.24.0.10:9858|priority:0, d7f9695a-0d28-4334-8c21-b92db3761fb1|rpc:172.24.0.8:9856|admin:172.24.0.8:9857|client:172.24.0.8:9858|priority:1, 097093c8-cde7-4b6b-810e-afab397b3262|rpc:172.24.0.5:9856|admin:172.24.0.5:9857|client:172.24.0.5:9858|priority:0], old=null
datanode_3  | 2021-05-31 09:31:35,012 [grpc-default-executor-1] INFO server.RaftServer$Division: 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0: receive requestVote(ELECTION, e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d, group-58A63AA440A0, 3, (t:0, i:0))
datanode_3  | 2021-05-31 09:31:35,012 [grpc-default-executor-1] INFO impl.VoteContext: 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0-FOLLOWER: reject ELECTION from e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d: our priority 1 > candidate's priority 0
datanode_3  | 2021-05-31 09:31:35,012 [grpc-default-executor-1] INFO server.RaftServer$Division: 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0: changes role from  FOLLOWER to FOLLOWER at term 3 for candidate:e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d
datanode_3  | 2021-05-31 09:31:35,012 [grpc-default-executor-1] INFO impl.RoleInfo: 097093c8-cde7-4b6b-810e-afab397b3262: shutdown 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0-FollowerState
datanode_3  | 2021-05-31 09:31:35,012 [grpc-default-executor-1] INFO impl.RoleInfo: 097093c8-cde7-4b6b-810e-afab397b3262: start 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0-FollowerState
datanode_3  | 2021-05-31 09:31:35,013 [097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0-FollowerState] INFO impl.FollowerState: 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0-FollowerState was interrupted: {}
datanode_3  | java.lang.InterruptedException: sleep interrupted
datanode_3  | 	at java.base/java.lang.Thread.sleep(Native Method)
datanode_3  | 	at java.base/java.lang.Thread.sleep(Thread.java:339)
datanode_3  | 	at java.base/java.util.concurrent.TimeUnit.sleep(TimeUnit.java:446)
datanode_3  | 	at org.apache.ratis.util.TimeDuration.sleep(TimeDuration.java:324)
datanode_3  | 	at org.apache.ratis.util.TimeDuration.sleep(TimeDuration.java:309)
datanode_3  | 	at org.apache.ratis.server.impl.FollowerState.run(FollowerState.java:118)
datanode_3  | 2021-05-31 09:31:35,016 [grpc-default-executor-1] INFO server.RaftServer$Division: 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0 replies to ELECTION vote request: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d<-097093c8-cde7-4b6b-810e-afab397b3262#0:FAIL-t3. Peer's state: 097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0:t3, leader=null, voted=null, raftlog=097093c8-cde7-4b6b-810e-afab397b3262@group-58A63AA440A0-SegmentedRaftLog:OPENED:c-1,f-1,i0, conf=-1: [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d|rpc:172.24.0.10:9856|admin:172.24.0.10:9857|client:172.24.0.10:9858|priority:0, d7f9695a-0d28-4334-8c21-b92db3761fb1|rpc:172.24.0.8:9856|admin:172.24.0.8:9857|client:172.24.0.8:9858|priority:0, 097093c8-cde7-4b6b-810e-afab397b3262|rpc:172.24.0.5:9856|admin:172.24.0.5:9857|client:172.24.0.5:9858|priority:1], old=null
datanode_3  | 2021-05-31 09:31:36,891 [grpc-default-executor-1] INFO server.RaftServer$Division: 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7: receive requestVote(ELECTION, d7f9695a-0d28-4334-8c21-b92db3761fb1, group-EC3C28FD61D7, 4, (t:0, i:0))
datanode_3  | 2021-05-31 09:31:36,892 [grpc-default-executor-1] INFO impl.VoteContext: 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7-FOLLOWER: accept ELECTION from d7f9695a-0d28-4334-8c21-b92db3761fb1: our priority 0 <= candidate's priority 1
datanode_3  | 2021-05-31 09:31:36,892 [grpc-default-executor-1] INFO server.RaftServer$Division: 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7: changes role from  FOLLOWER to FOLLOWER at term 4 for candidate:d7f9695a-0d28-4334-8c21-b92db3761fb1
datanode_3  | 2021-05-31 09:31:36,892 [grpc-default-executor-1] INFO impl.RoleInfo: 097093c8-cde7-4b6b-810e-afab397b3262: shutdown 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7-FollowerState
datanode_3  | 2021-05-31 09:31:36,892 [grpc-default-executor-1] INFO impl.RoleInfo: 097093c8-cde7-4b6b-810e-afab397b3262: start 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7-FollowerState
datanode_3  | 2021-05-31 09:31:36,892 [097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7-FollowerState] INFO impl.FollowerState: 097093c8-cde7-4b6b-810e-afab397b3262@group-EC3C28FD61D7-FollowerState was interrupted: {}
datanode_3  | java.lang.InterruptedException: sleep interrupted
datanode_3  | 	at java.base/java.lang.Thread.sleep(Native Method)
datanode_3  | 	at java.base/java.lang.Thread.sleep(Thread.java:339)
datanode_3  | 	at java.base/java.util.concurrent.TimeUnit.sleep(TimeUnit.java:446)
datanode_3  | 	at org.apache.ratis.util.TimeDuration.sleep(TimeDuration.java:324)
datanode_3  | 	at org.apache.ratis.util.TimeDuration.sleep(TimeDuration.java:309)
datanode_3  | 	at org.apache.ratis.server.impl.FollowerState.run(FollowerState.java:118)
